normalization_type,group_key,kpi,mean,std
eu_year,2016.0,gini,30.140740740740743,3.8375933222688556
eu_year,2017.0,gini,29.925925925925927,4.064063199140694
eu_year,2018.0,gini,29.685185185185187,4.253116839331228
eu_year,2019.0,gini,29.62962962962963,4.091625106408945
eu_year,2020.0,gini,29.359259259259257,3.964967674643598
eu_year,2021.0,gini,29.4037037037037,4.251920966908006
eu_year,2022.0,gini,29.159259259259258,3.891831609455023
eu_year,2023.0,gini,29.462962962962962,3.6961672610492657
eu_year,2024.0,gini,29.08888888888889,3.74723829930722
eu_year,2025.0,gini,29.08888888888889,3.6343799950910403
eu_year,2014.0,education,73.92592592592592,11.109268223237764
eu_year,2015.0,education,74.38148148148149,10.729758655147876
eu_year,2016.0,education,75.10740740740741,10.384082712939733
eu_year,2017.0,education,75.5925925925926,10.064940136087245
eu_year,2018.0,education,76.30740740740741,9.567369461067049
eu_year,2019.0,education,77.02592592592592,9.091314223036969
eu_year,2020.0,education,77.73333333333333,8.775446515047628
eu_year,2021.0,education,78.39629629629628,8.309192383299237
eu_year,2022.0,education,78.7925925925926,7.992877883847399
eu_year,2023.0,education,78.81851851851852,7.559611153870336
eu_year,2024.0,education,79.21111111111111,7.163010397082914
eu_year,2025.0,education,79.64444444444445,6.934658403950927
eu_year,2014.0,rnd,1.5937037037037038,0.8842473903232324
eu_year,2015.0,rnd,1.6014814814814815,0.8639253159659993
eu_year,2016.0,rnd,1.5381481481481483,0.8980150634210174
eu_year,2017.0,rnd,1.5681481481481483,0.889714893992785
eu_year,2018.0,rnd,1.614814814814815,0.8898676235622842
eu_year,2019.0,rnd,1.6677777777777778,0.9019224481983484
eu_year,2020.0,rnd,1.7555555555555555,0.9098788310426213
eu_year,2021.0,rnd,1.7374074074074073,0.9104884259501457
eu_year,2022.0,rnd,1.7433333333333334,0.8877023063028419
eu_year,2023.0,rnd,1.7796296296296295,0.9197929594854967
eu_year,2024.0,rnd,1.7751851851851852,0.9406068841664462
eu_year,2025.0,rnd,1.7751851851851852,0.9406068841664462
eu_year,2014.0,ict_specialists,3.511111111111111,1.1725492718311645
eu_year,2015.0,ict_specialists,3.596296296296296,1.1613922286772496
eu_year,2016.0,ict_specialists,3.774074074074074,1.1963381926633752
eu_year,2017.0,ict_specialists,3.9,1.2372425917212966
eu_year,2018.0,ict_specialists,4.07037037037037,1.2560055165284334
eu_year,2019.0,ict_specialists,4.144444444444444,1.2902991106219497
eu_year,2020.0,ict_specialists,4.466666666666667,1.3719721907923978
eu_year,2021.0,ict_specialists,4.766666666666667,1.3870278129317213
eu_year,2022.0,ict_specialists,4.985185185185185,1.4904061665568016
eu_year,2023.0,ict_specialists,5.0888888888888895,1.489536152202406
eu_year,2024.0,ict_specialists,5.307407407407408,1.427996424776263
eu_year,2025.0,ict_specialists,5.351851851851852,1.5161617455754641
eu_year,2014.0,renewables,19.792555555555555,11.682264415420278
eu_year,2015.0,renewables,20.3492962962963,11.800884138372574
eu_year,2016.0,renewables,20.428592592592594,11.751152288046738
eu_year,2017.0,renewables,20.88848148148148,11.927744781263202
eu_year,2018.0,renewables,21.54562962962963,11.656656712098185
eu_year,2019.0,renewables,22.42551851851852,11.917690823601339
eu_year,2020.0,renewables,24.35714814814815,11.484158579752386
eu_year,2021.0,renewables,24.816037037037038,12.312048525050205
eu_year,2022.0,renewables,25.71162962962963,12.780175246024147
eu_year,2023.0,renewables,27.260444444444445,13.000142757598807
eu_year,2024.0,renewables,28.019407407407407,12.838512273801758
eu_year,2025.0,renewables,28.019407407407407,12.838512273801758
eu_year,2014.0,emissions,8.97037037037037,3.343629397803762
eu_year,2015.0,emissions,8.848148148148148,3.0426924274361364
eu_year,2016.0,emissions,8.88888888888889,3.126848171430696
eu_year,2017.0,emissions,8.977777777777778,3.1048762310688667
eu_year,2018.0,emissions,8.833333333333334,3.056896364716244
eu_year,2019.0,emissions,8.407407407407407,2.7644621017931708
eu_year,2020.0,emissions,7.677777777777778,2.3163853361738043
eu_year,2021.0,emissions,8.0,2.4164500344991136
eu_year,2022.0,emissions,7.703703703703703,2.180769356386637
eu_year,2023.0,emissions,7.0851851851851855,1.8647960712808216
eu_year,2024.0,emissions,6.903703703703704,1.7601314377235238
eu_year,2025.0,emissions,6.903703703703704,1.7601314377235238
eu_year,2014.0,debt,73.68518518518519,39.13479372338737
eu_year,2015.0,debt,71.49259259259259,38.78973819418983
eu_year,2016.0,debt,70.63333333333333,39.04357526188872
eu_year,2017.0,debt,67.74814814814815,38.71647801021769
eu_year,2018.0,debt,65.8111111111111,40.03753367234429
eu_year,2019.0,debt,63.55185185185186,38.91336897391801
eu_year,2020.0,debt,75.2074074074074,44.27425824358826
eu_year,2021.0,debt,71.88148148148149,41.216716521306275
eu_year,2022.0,debt,67.38148148148149,37.71559600929279
eu_year,2023.0,debt,64.77037037037037,35.14104344598968
eu_year,2024.0,debt,64.74814814814815,33.848967378527114
eu_year,2025.0,debt,65.20370370370371,33.45091100842318
eu_year,2014.0,total_gov_expenditure,46.58148148148148,6.889179756748821
eu_year,2015.0,total_gov_expenditure,45.44074074074074,7.294057605563338
eu_year,2016.0,total_gov_expenditure,43.68888888888888,7.246820699893867
eu_year,2017.0,total_gov_expenditure,42.87777777777778,7.345869238680668
eu_year,2018.0,total_gov_expenditure,43.25925925925926,6.932379947600373
eu_year,2019.0,total_gov_expenditure,43.088888888888896,6.69835417979288
eu_year,2020.0,total_gov_expenditure,49.15185185185185,7.361666323199597
eu_year,2021.0,total_gov_expenditure,46.91851851851852,7.487119043193555
eu_year,2022.0,total_gov_expenditure,45.03703703703704,7.3666686003787545
eu_year,2023.0,total_gov_expenditure,45.470370370370375,7.064908666991702
eu_year,2024.0,total_gov_expenditure,45.92962962962962,7.100585827121527
eu_year,2025.0,total_gov_expenditure,46.01481481481482,7.125183058577066
eu_year,2014.0,defense_spending,1.1185185185185185,0.5069039030739129
eu_year,2015.0,defense_spending,1.1111111111111112,0.4593752725448345
eu_year,2016.0,defense_spending,1.151851851851852,0.49874486337849994
